,timestamp,side,quantity,price,commission,slippage
428,2021-08-02,SELL,0.000997485419007127,145.5285824994369,1.0,1.8305991128927406e-06
429,2021-08-03,SELL,0.000997885779723262,147.3593727300829,1.0,1.8268822081433068e-06
430,2021-08-04,SELL,0.0009956851298005276,146.95537739433664,1.0,1.9488766850760217e-06
431,2021-08-05,SELL,0.0009965332472461341,147.06783520944236,1.0,2.1515677008108257e-06
432,2021-08-06,SELL,0.0009962569339503347,146.14455567588766,1.0,1.9789821161053827e-06
433,2021-08-09,SELL,0.0009973781177627927,146.09370906935914,1.0,2.083493404643842e-06
434,2021-08-10,SELL,0.0009972460430356378,145.61445067691383,1.0,1.7478509746610957e-06
435,2021-08-11,SELL,0.000997826483926545,145.86240548774072,1.0,2.090020592252027e-06
436,2021-08-12,SELL,0.0009974390012468248,148.88536736834925,1.0,1.7288869435522647e-06
437,2021-08-13,SELL,0.000993985191536595,149.09547947291023,1.0,1.9232551782879833e-06
438,2021-08-16,SELL,0.0009943416661073456,151.1238251429884,1.0,1.476627123280167e-06
439,2021-08-17,SELL,0.000991925252199266,150.19255337437977,1.0,1.551269838477874e-06
440,2021-08-18,SELL,0.000993429871293472,146.36628290251537,1.0,1.5649584164498098e-06
441,2021-08-19,SELL,0.0009976032852190286,146.7045831937997,1.0,1.5694097853354244e-06
442,2021-08-20,SELL,0.0009964962540864875,148.18243994077054,1.0,1.8976280364149999e-06
443,2021-08-23,SELL,0.0009949667210680246,149.70788405367517,1.0,1.9208590169465272e-06
444,2021-08-24,SELL,0.0009934595495915133,149.61944796586548,1.0,2.1319899791456946e-06
445,2021-08-25,SELL,0.0009938255026362697,148.35365633405343,1.0,1.919591264247708e-06
446,2021-08-26,SELL,0.0009952300720774687,147.5305026630016,1.0,2.1061702814776676e-06
447,2021-08-27,SELL,0.0009959431466617374,148.59623200301957,1.0,1.9811170700000646e-06
448,2021-08-30,SELL,0.000994581320804322,153.13236161094355,1.0,1.5969279586533888e-06
449,2021-08-31,SELL,0.0009895510340953706,151.8372613361904,1.0,1.615926339938536e-06
450,2021-09-01,SELL,0.0009919462609460084,152.51902996359655,1.0,1.6881556441391694e-06
